CLASS_CD	CLASS_COMMENT	SYSTEM_TYPE	CLASS_DTL_CD	DICT_NM	VIEW_ORDER	DEFAULT_FLG	CLASS_GRP_CD	CLASS_GRP_COMMENT	USE_FLG	DEFAULT_FLG	CLASS_GRP_CD	CLASS_GRP_COMMENT	USE_FLG	DEFAULT_FLG	CLASS_GRP_CD	CLASS_GRP_COMMENT	USE_FLG	DEFAULT_FLG
PICKDISTNAME	山出し先名称	tsn	B3	B3	12	0												
PICKDISTNAME	山出し先名称	tsn	B4	B4	13	0												
PICKDISTNAME	山出し先名称	tsn	B5	B5	14	0												
PICKDISTNAME	山出し先名称	tsn	99	ケース	15	0												
PICKDISTNAME	山出し先名称	tsn	9903	引取場	16	0												
PICKDISTNAME	山出し先名称	tsn	9905	融通	17	0												
PICKDISTNAME	山出し先名称	tsn	9910	その他	18	0												
PICKDISTNAME	山出し先名称	tsn	_	（ラインブロック）	19	0												
TRACESWITCHFLG	製品追跡移行フラグ	tsn	8351	製品追跡移行フラグ（札幌用）	1	0												
TRACESWITCHFLG	製品追跡移行フラグ	tsn	8075	製品追跡移行フラグ（釧路用）	2	0												
TRACESWITCHFLG	製品追跡移行フラグ	tsn	8037	製品追跡移行フラグ（盛岡用）	3	0												
TRACESWITCHFLG	製品追跡移行フラグ	tsn	8002	製品追跡移行フラグ（仙台用）	4	0												
TRACESWITCHFLG	製品追跡移行フラグ	tsn	8004	製品追跡移行フラグ（水戸用）	5	0												
TRACESWITCHFLG	製品追跡移行フラグ	tsn	8005	製品追跡移行フラグ（宇都宮用）	6	0												
TRACESWITCHFLG	製品追跡移行フラグ	tsn	8006	製品追跡移行フラグ（高崎用）	7	0												
TRACESWITCHFLG	製品追跡移行フラグ	tsn	8034	製品追跡移行フラグ（埼玉用）	8	0												
TRACESWITCHFLG	製品追跡移行フラグ	tsn	8009	製品追跡移行フラグ（新座用）	9	0												
TRACESWITCHFLG	製品追跡移行フラグ	tsn	8356	製品追跡移行フラグ（千葉用）	10	0												
TRACESWITCHFLG	製品追跡移行フラグ	tsn	8352	製品追跡移行フラグ（羽田用）	11	0												
TRACESWITCHFLG	製品追跡移行フラグ	tsn	8357	製品追跡移行フラグ（東京用）	12	0												
TRACESWITCHFLG	製品追跡移行フラグ	tsn	8044	製品追跡移行フラグ（神奈川用）	13	0												
TRACESWITCHFLG	製品追跡移行フラグ	tsn	8039	製品追跡移行フラグ（新潟用）	14	0												
TRACESWITCHFLG	製品追跡移行フラグ	tsn	8077	製品追跡移行フラグ（松本用）	15	0												
TRACESWITCHFLG	製品追跡移行フラグ	tsn	8012	製品追跡移行フラグ（金沢用）	16	0												
TRACESWITCHFLG	製品追跡移行フラグ	tsn	8045	製品追跡移行フラグ（浜松用）	17	0												
TRACESWITCHFLG	製品追跡移行フラグ	tsn	8011	製品追跡移行フラグ（名古屋用）	18	0												
TRACESWITCHFLG	製品追跡移行フラグ	tsn	8355	製品追跡移行フラグ（大阪用）	19	0												
TRACESWITCHFLG	製品追跡移行フラグ	tsn	8067	製品追跡移行フラグ（泉大津用）	20	0												
TRACESWITCHFLG	製品追跡移行フラグ	tsn	8016	製品追跡移行フラグ（神戸用）	21	0												
TRACESWITCHFLG	製品追跡移行フラグ	tsn	8018	製品追跡移行フラグ（米子用）	22	0												
TRACESWITCHFLG	製品追跡移行フラグ	tsn	8017	製品追跡移行フラグ（岡山用）	23	0												
TRACESWITCHFLG	製品追跡移行フラグ	tsn	8019	製品追跡移行フラグ（広島用）	24	0												
TRACESWITCHFLG	製品追跡移行フラグ	tsn	8020	製品追跡移行フラグ（高松用）	25	0												
TRACESWITCHFLG	製品追跡移行フラグ	tsn	8318	製品追跡移行フラグ（福岡用）	26	0												
TRACESWITCHFLG	製品追跡移行フラグ	tsn	8042	製品追跡移行フラグ（小倉用）	27	0												
TRACESWITCHFLG	製品追跡移行フラグ	tsn	8025	製品追跡移行フラグ（鹿児島用）	28	0												
TRACESWITCHFLG	製品追跡移行フラグ	tsn	8027	製品追跡移行フラグ（沖縄用）	29	0												
TRACESWITCHFLG	製品追跡移行フラグ	tsn	8036	製品追跡移行フラグ（青森用）	30	0												
TRACESWITCHFLG	製品追跡移行フラグ	tsn	8499	製品追跡移行フラグ（ＣＡＰ用）	31	0												
TRACESWITCHFLG	製品追跡移行フラグ	tsn	8359	製品追跡移行フラグ（京都用）	32	0												
TRACESWITCHFLG	製品追跡移行フラグ	tsn	8460	製品追跡移行フラグ（大井東用）	33	0												
TRACESWITCHFLG	製品追跡移行フラグ	tsn	8010	製品追跡移行フラグ（埼玉配送用）	34	0												
LBLKBN	ラベル区分	tsn	0000	通常	1	0												
LBLKBN	ラベル区分	tsn	9999	詰合せ	2	0												
ASSORTKBN	詰合せ区分	tsn	0	詰合せ（国産）	1	0												
ASSORTKBN	詰合せ区分	tsn	1	詰合せ（輸入）	2	0												
DMYCASECD	ダミーケースコード	tsn	MACHINENO	号機	1	0												
BADITEMDELKBN	不適品ラベル削除区分	tsn	1	登録	1	0												
BADITEMDELKBN	不適品ラベル削除区分	tsn	0	削除済	2	0												
SELECTLIMIT	最大検索件数	tsn	TraceConfirmationViewForm	製品追跡情報確認	1	0												
SELECTLIMIT	最大検索件数	tsn	TraceInquiryViewForm	製品追跡情報照会	2	0												
SELECTLIMIT	最大検索件数	tsn	TraceSendTransactionForm	製品追跡情報送信	3	0												
SELECTLIMIT	最大検索件数	tsn	AssortOrderViewForm	さしず実績照会	4	0												
PRINTERDEF_W001	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）	tsn	8351	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（札幌用）	1	0												
PRINTERDEF_W001	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）	tsn	8075	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（釧路用）	2	0												
PRINTERDEF_W001	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）	tsn	8037	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（盛岡用）	3	0												
PRINTERDEF_W001	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）	tsn	8002	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（仙台用）	4	0												
PRINTERDEF_W001	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）	tsn	8004	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（水戸用）	5	0												
PRINTERDEF_W001	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）	tsn	8005	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（宇都宮用）	6	0												
PRINTERDEF_W001	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）	tsn	8006	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（高崎用）	7	0												
PRINTERDEF_W001	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）	tsn	8034	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（埼玉用）	8	0												
PRINTERDEF_W001	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）	tsn	8009	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（新座用）	9	0												
PRINTERDEF_W001	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）	tsn	8356	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（千葉用）	10	0												
PRINTERDEF_W001	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）	tsn	8352	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（羽田用）	11	0												
PRINTERDEF_W001	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）	tsn	8357	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（東京用）	12	0												
PRINTERDEF_W001	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）	tsn	8042	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（小倉）	13	0												
PRINTERDEF_W001	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）	tsn	8044	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（神奈川用）	14	0												
PRINTERDEF_W001	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）	tsn	8039	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（新潟用）	15	0												
PRINTERDEF_W001	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）	tsn	8077	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（松本用）	16	0												
PRINTERDEF_W001	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）	tsn	8012	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（金沢用）	17	0												
PRINTERDEF_W001	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）	tsn	8045	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（浜松用）	18	0												
PRINTERDEF_W001	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）	tsn	8011	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（名古屋用）	19	0												
PRINTERDEF_W001	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）	tsn	8355	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（大阪用）	20	0												
PRINTERDEF_W001	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）	tsn	8067	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（泉大津用）	21	0												
PRINTERDEF_W001	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）	tsn	8016	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（神戸用）	22	0												
PRINTERDEF_W001	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）	tsn	8018	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（米子用）	23	0												
PRINTERDEF_W001	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）	tsn	8017	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（岡山用）	24	0												
PRINTERDEF_W001	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）	tsn	8019	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（広島用）	25	0												
PRINTERDEF_W001	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）	tsn	8020	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（高松用）	26	0												
PRINTERDEF_W001	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）	tsn	8318	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（福岡用）	27	0												
PRINTERDEF_W001	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）	tsn	8025	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（鹿児島用）	28	0												
PRINTERDEF_W001	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）	tsn	8027	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（沖縄用）	29	0												
PRINTERDEF_W001	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）	tsn	8036	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（青森用）	30	0												
PRINTERDEF_W001	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）	tsn	8499	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（ＣＡＰ用）	31	0												
PRINTERDEF_W001	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）	tsn	8359	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（京都用）	32	0												
PRINTERDEF_W001	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）	tsn	8460	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（大井東用）	33	0												
PRINTERDEF_W001	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）	tsn	8010	逆転補充リスト（うしろ補充）帳票出力定義（ＨＴ）（埼玉配送用）	34	0												
PRINTERDEF_W002	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）	tsn	8351	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（札幌用）	1	0												
PRINTERDEF_W002	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）	tsn	8075	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（釧路用）	2	0												
PRINTERDEF_W002	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）	tsn	8037	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（盛岡用）	3	0												
PRINTERDEF_W002	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）	tsn	8002	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（仙台用）	4	0												
PRINTERDEF_W002	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）	tsn	8004	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（水戸用）	5	0												
PRINTERDEF_W002	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）	tsn	8005	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（宇都宮用）	6	0												
PRINTERDEF_W002	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）	tsn	8006	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（高崎用）	7	0												
PRINTERDEF_W002	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）	tsn	8034	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（埼玉用）	8	0												
PRINTERDEF_W002	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）	tsn	8009	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（新座用）	9	0												
PRINTERDEF_W002	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）	tsn	8356	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（千葉用）	10	0												
PRINTERDEF_W002	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）	tsn	8352	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（羽田用）	11	0												
PRINTERDEF_W002	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）	tsn	8357	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（東京用）	12	0												
PRINTERDEF_W002	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）	tsn	8042	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（小倉）	13	0												
PRINTERDEF_W002	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）	tsn	8044	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（神奈川用）	14	0												
PRINTERDEF_W002	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）	tsn	8039	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（新潟用）	15	0												
PRINTERDEF_W002	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）	tsn	8077	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（松本用）	16	0												
PRINTERDEF_W002	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）	tsn	8012	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（金沢用）	17	0												
PRINTERDEF_W002	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）	tsn	8045	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（浜松用）	18	0												
PRINTERDEF_W002	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）	tsn	8011	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（名古屋用）	19	0												
PRINTERDEF_W002	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）	tsn	8355	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（大阪用）	20	0												
PRINTERDEF_W002	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）	tsn	8067	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（泉大津用）	21	0												
PRINTERDEF_W002	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）	tsn	8016	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（神戸用）	22	0												
PRINTERDEF_W002	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）	tsn	8018	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（米子用）	23	0												
PRINTERDEF_W002	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）	tsn	8017	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（岡山用）	24	0												
PRINTERDEF_W002	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）	tsn	8019	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（広島用）	25	0												
PRINTERDEF_W002	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）	tsn	8020	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（高松用）	26	0												
PRINTERDEF_W002	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）	tsn	8318	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（福岡用）	27	0												
PRINTERDEF_W002	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）	tsn	8025	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（鹿児島用）	28	0												
PRINTERDEF_W002	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）	tsn	8027	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（沖縄用）	29	0												
PRINTERDEF_W002	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）	tsn	8036	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（青森用）	30	0												
PRINTERDEF_W002	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）	tsn	8499	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（ＣＡＰ用）	31	0												
PRINTERDEF_W002	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）	tsn	8359	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（京都用）	32	0												
PRINTERDEF_W002	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）	tsn	8460	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（大井東用）	33	0												
PRINTERDEF_W002	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）	tsn	8010	逆転補充リスト（まえ補充）帳票出力定義（ＨＴ）（埼玉配送用）	34	0												
SETTLEMENTINVMONTH	決算たな卸月	tsn	02	２月	1	0												
SETTLEMENTINVMONTH	決算たな卸月	tsn	09	９月	2	0												
FLEXINSTRUCTSTS	融通指示登録ステータス	tsn	0	未登録	1	0												
FLEXINSTRUCTSTS	融通指示登録ステータス	tsn	1	登録済	2	0												
COMPULSIONFLG	強制作成フラグ	tsn	0	しない	1	0												
COMPULSIONFLG	強制作成フラグ	tsn	1	する	2	0												
DISPLAYMONTH	月表示	tsn	0	当月	1	0												
DISPLAYMONTH	月表示	tsn	1	当月前後１ヶ月	2	0												
DISPLAYMONTH	月表示	tsn	2	当月前後２ヶ月	3	0												
DISPLAYMONTH	月表示	tsn	3	当月前後３ヶ月	4	0												
DISPLAYMONTH	月表示	tsn	4	当月前後４ヶ月	5	0												
SUFFERUSAGESEARCHFLG	り災品取扱区分（検索用）	tsn	0	未登録	1	0												
SUFFERUSAGESEARCHFLG	り災品取扱区分（検索用）	tsn	1	登録済	2	0												
SUFFERUSAGESEARCHFLG	り災品取扱区分（検索用）	tsn	2	解除	3	0												
SUFFERUSAGESEARCHFLG	り災品取扱区分（検索用）	tsn	3	未登録または登録済のみ表示	4	0												
FLTSTDINV	平置場基準在庫マスタ初期値	tsn	00	初期値	1	0												
CS3SWITCHFLG	販物Ⅲ移行フラグ	tsn	8351	販物Ⅲ移行フラグ（札幌用）	1	0												
CS3SWITCHFLG	販物Ⅲ移行フラグ	tsn	8075	販物Ⅲ移行フラグ（釧路用）	2	0												
CS3SWITCHFLG	販物Ⅲ移行フラグ	tsn	8037	販物Ⅲ移行フラグ（盛岡用）	3	0												
CS3SWITCHFLG	販物Ⅲ移行フラグ	tsn	8002	販物Ⅲ移行フラグ（仙台用）	4	0												
CS3SWITCHFLG	販物Ⅲ移行フラグ	tsn	8004	販物Ⅲ移行フラグ（水戸用）	5	0												
CS3SWITCHFLG	販物Ⅲ移行フラグ	tsn	8005	販物Ⅲ移行フラグ（宇都宮用）	6	0												
CS3SWITCHFLG	販物Ⅲ移行フラグ	tsn	8006	販物Ⅲ移行フラグ（高崎用）	7	0												
CS3SWITCHFLG	販物Ⅲ移行フラグ	tsn	8034	販物Ⅲ移行フラグ（埼玉用）	8	0												
CS3SWITCHFLG	販物Ⅲ移行フラグ	tsn	8009	販物Ⅲ移行フラグ（新座用）	9	0												
CS3SWITCHFLG	販物Ⅲ移行フラグ	tsn	8356	販物Ⅲ移行フラグ（千葉用）	10	0												
CS3SWITCHFLG	販物Ⅲ移行フラグ	tsn	8352	販物Ⅲ移行フラグ（羽田用）	11	0												
CS3SWITCHFLG	販物Ⅲ移行フラグ	tsn	8357	販物Ⅲ移行フラグ（東京用）	12	0												
CS3SWITCHFLG	販物Ⅲ移行フラグ	tsn	8044	販物Ⅲ移行フラグ（神奈川用）	13	0												
CS3SWITCHFLG	販物Ⅲ移行フラグ	tsn	8039	販物Ⅲ移行フラグ（新潟用）	14	0												
CS3SWITCHFLG	販物Ⅲ移行フラグ	tsn	8077	販物Ⅲ移行フラグ（松本用）	15	0												
CS3SWITCHFLG	販物Ⅲ移行フラグ	tsn	8012	販物Ⅲ移行フラグ（金沢用）	16	0												
CS3SWITCHFLG	販物Ⅲ移行フラグ	tsn	8045	販物Ⅲ移行フラグ（浜松用）	17	0												
CS3SWITCHFLG	販物Ⅲ移行フラグ	tsn	8011	販物Ⅲ移行フラグ（名古屋用）	18	0												
CS3SWITCHFLG	販物Ⅲ移行フラグ	tsn	8355	販物Ⅲ移行フラグ（大阪用）	19	0												
CS3SWITCHFLG	販物Ⅲ移行フラグ	tsn	8067	販物Ⅲ移行フラグ（泉大津用）	20	0												
CS3SWITCHFLG	販物Ⅲ移行フラグ	tsn	8016	販物Ⅲ移行フラグ（神戸用）	21	0												
CS3SWITCHFLG	販物Ⅲ移行フラグ	tsn	8018	販物Ⅲ移行フラグ（米子用）	22	0												
CS3SWITCHFLG	販物Ⅲ移行フラグ	tsn	8017	販物Ⅲ移行フラグ（岡山用）	23	0												
CS3SWITCHFLG	販物Ⅲ移行フラグ	tsn	8019	販物Ⅲ移行フラグ（広島用）	24	0												
CS3SWITCHFLG	販物Ⅲ移行フラグ	tsn	8020	販物Ⅲ移行フラグ（高松用）	25	0												
CS3SWITCHFLG	販物Ⅲ移行フラグ	tsn	8318	販物Ⅲ移行フラグ（福岡用）	26	0												
CS3SWITCHFLG	販物Ⅲ移行フラグ	tsn	8042	販物Ⅲ移行フラグ（小倉用）	27	0												
CS3SWITCHFLG	販物Ⅲ移行フラグ	tsn	8025	販物Ⅲ移行フラグ（鹿児島用）	28	0												
CS3SWITCHFLG	販物Ⅲ移行フラグ	tsn	8027	販物Ⅲ移行フラグ（沖縄用）	29	0												
CS3SWITCHFLG	販物Ⅲ移行フラグ	tsn	8036	販物Ⅲ移行フラグ（青森用）	30	0												
CS3SWITCHFLG	販物Ⅲ移行フラグ	tsn	8499	販物Ⅲ移行フラグ（ＣＡＰ用）	31	0												
CS3SWITCHFLG	販物Ⅲ移行フラグ	tsn	8359	販物Ⅲ移行フラグ（京都用）	32	0												
CS3SWITCHFLG	販物Ⅲ移行フラグ	tsn	8460	販物Ⅲ移行フラグ（大井東用）	33	0												
CS3SWITCHFLG	販物Ⅲ移行フラグ	tsn	8010	販物Ⅲ移行フラグ（埼玉配送用）	34	0												
INADEQUACYAREA	過不足発生場所（不適品画面表示用）	tsn	4	国税還付品置場	1	0												
INADEQUACYAREA	過不足発生場所（不適品画面表示用）	tsn	9	返品場	2	0												
TRANSMITFLG	送信フラグ	tsn	0	未送信	1	0												
TRANSMITFLG	送信フラグ	tsn	1	送信中	2	0												
TRANSMITFLG	送信フラグ	tsn	2	送信済	3	0												
FLALTERFLG	融通指示変更フラグ	tsn	0	変更無	1	0												
FLALTERFLG	融通指示変更フラグ	tsn	1	変更有	2	0												
INVSTS	在庫照会処理ステータス	tsn	100	受信済	1	0												
INVSTS	在庫照会処理ステータス	tsn	200	照会完了	2	0												
INVSTS	在庫照会処理ステータス	tsn	300	照会不正	3	0												
INVSTS	在庫照会処理ステータス	tsn	400	送信済	4	0												
CONCURRENTBASE	同時実行ベース名	tsn	8002_ASSORTORDER	さしず実績（8002）	1	0												
CONCURRENTBASE	同時実行ベース名	tsn	8004_ASSORTORDER	さしず実績（8004）	2	0												
CONCURRENTBASE	同時実行ベース名	tsn	8005_ASSORTORDER	さしず実績（8005）	3	0												
CONCURRENTBASE	同時実行ベース名	tsn	8006_ASSORTORDER	さしず実績（8006）	4	0												
CONCURRENTBASE	同時実行ベース名	tsn	8009_ASSORTORDER	さしず実績（8009）	5	0												
CONCURRENTBASE	同時実行ベース名	tsn	8011_ASSORTORDER	さしず実績（8011）	6	0												
CONCURRENTBASE	同時実行ベース名	tsn	8012_ASSORTORDER	さしず実績（8012）	7	0												
CONCURRENTBASE	同時実行ベース名	tsn	8016_ASSORTORDER	さしず実績（8016）	8	0												
CONCURRENTBASE	同時実行ベース名	tsn	8017_ASSORTORDER	さしず実績（8017）	9	0												
CONCURRENTBASE	同時実行ベース名	tsn	8018_ASSORTORDER	さしず実績（8018）	10	0												
CONCURRENTBASE	同時実行ベース名	tsn	8019_ASSORTORDER	さしず実績（8019）	11	0												
CONCURRENTBASE	同時実行ベース名	tsn	8020_ASSORTORDER	さしず実績（8020）	12	0												
CONCURRENTBASE	同時実行ベース名	tsn	8025_ASSORTORDER	さしず実績（8025）	13	0												
CONCURRENTBASE	同時実行ベース名	tsn	8027_ASSORTORDER	さしず実績（8027）	14	0												
CONCURRENTBASE	同時実行ベース名	tsn	8034_ASSORTORDER	さしず実績（8034）	15	0												
CONCURRENTBASE	同時実行ベース名	tsn	8036_ASSORTORDER	さしず実績（8036）	16	0												
CONCURRENTBASE	同時実行ベース名	tsn	8037_ASSORTORDER	さしず実績（8037）	17	0												
CONCURRENTBASE	同時実行ベース名	tsn	8039_ASSORTORDER	さしず実績（8039）	18	0												
CONCURRENTBASE	同時実行ベース名	tsn	8042_ASSORTORDER	さしず実績（8042）	19	0												
CONCURRENTBASE	同時実行ベース名	tsn	8044_ASSORTORDER	さしず実績（8044）	20	0												
CONCURRENTBASE	同時実行ベース名	tsn	8045_ASSORTORDER	さしず実績（8045）	21	0												
CONCURRENTBASE	同時実行ベース名	tsn	8067_ASSORTORDER	さしず実績（8067）	22	0												
CONCURRENTBASE	同時実行ベース名	tsn	8075_ASSORTORDER	さしず実績（8075）	23	0												
CONCURRENTBASE	同時実行ベース名	tsn	8077_ASSORTORDER	さしず実績（8077）	24	0												
CONCURRENTBASE	同時実行ベース名	tsn	8318_ASSORTORDER	さしず実績（8318）	25	0												
CONCURRENTBASE	同時実行ベース名	tsn	8351_ASSORTORDER	さしず実績（8351）	26	0												
CONCURRENTBASE	同時実行ベース名	tsn	8352_ASSORTORDER	さしず実績（8352）	27	0												
CONCURRENTBASE	同時実行ベース名	tsn	8355_ASSORTORDER	さしず実績（8355）	28	0												
CONCURRENTBASE	同時実行ベース名	tsn	8356_ASSORTORDER	さしず実績（8356）	29	0												
CONCURRENTBASE	同時実行ベース名	tsn	8357_ASSORTORDER	さしず実績（8357）	30	0												
CONCURRENTNAME	同時実行名	tsn	CONC_ASSORTORDER_LARGE	さしず実績（大規模拠点）	1	0												
CONCURRENTNAME	同時実行名	tsn	CONC_ASSORTORDER_MIDDLE	さしず実績（中規模拠点）	2	0												
CONCURRENTNAME	同時実行名	tsn	CONC_ASSORTORDER_SMALL	さしず実績（小規模拠点）	3	0												
CONCURRENTNAME	同時実行名	tsn	CONC_ASSORTORDER_ALL	さしず実績（全拠点）	4	0												
CASESHIPSTATUS	ケース単位出荷ステータス	tsn	0	未作業	1	0												
